host_is_superhost,host_response_time,host_response_rate,host_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,total_hosting_years,region_by_zipcode
0,within an hour,1.0,147.0,1,0,78702,30.26507,-97.70425999999999,0,House,Entire home/apt,10,2.5,4.0,7.0,Real Bed,195.0,0.0,0.0,0.0,310.0,10,0.0,2,1125,23,44,72,343,14,14,91.0,10.0,10.0,10.0,9.0,10.0,9.0,1,super_strict_30,0,0,74,74,0,0,1.98,2,East
0,within an hour,1.0,1.0,1,1,78702,30.27921,-97.71880999999999,1,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,115.0,0.0,0.0,190.0,50.0,2,15.0,2,1125,3,14,14,14,7,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,1.11,5,East
1,within an hour,1.0,9.0,1,1,78702,30.26137,-97.69816999999999,1,House,Entire home/apt,14,5.0,6.0,9.0,Real Bed,495.0,0.0,0.0,1500.0,275.0,6,50.0,3,10,14,34,64,82,14,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,4,4,0,0,2.19,5,East
0,within an hour,1.0,2.0,1,0,78702,30.26163,-97.72417,0,Serviced apartment,Hotel room,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,0.0,88.0,1,5.0,1,1125,27,55,84,193,3,3,87.0,8.0,9.0,7.0,10.0,7.0,9.0,1,moderate,0,0,2,1,0,0,0.62,1,East
1,within an hour,1.0,1.0,1,0,78702,30.261490000000002,-97.73309,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,200.0,0.0,0.0,200.0,140.0,4,25.0,2,21,0,0,0,0,21,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,3.64,7,East
0,unknown,0.0,1.0,1,0,78702,30.26507,-97.73277,1,Loft,Entire home/apt,4,1.0,1.0,1.0,Real Bed,495.0,0.0,0.0,0.0,0.0,1,0.0,2,1125,0,0,0,261,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,1,1,0,0,0.0,0,East
1,within an hour,1.0,1.0,1,1,78702,30.258029999999998,-97.73699,1,House,Entire home/apt,10,2.5,4.0,11.0,Real Bed,1999.0,0.0,0.0,1000.0,149.0,6,0.0,3,1125,8,20,35,310,23,23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,3.09,6,East
0,within a day,0.5,2.0,1,1,78702,30.276120000000002,-97.72022,0,Condominium,Entire home/apt,6,2.0,2.0,3.0,Real Bed,185.0,0.0,0.0,0.0,0.0,1,0.0,3,30,0,0,0,0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,2,1,1,0,0.16,6,East
0,within an hour,1.0,147.0,1,0,78702,30.2732,-97.71764,0,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,248.0,0.0,0.0,0.0,211.0,4,0.0,2,1125,12,28,58,332,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,super_strict_30,0,0,74,74,0,0,0.16,2,East
0,within a day,1.0,1.0,1,1,78702,30.27429,-97.73029,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,0.0,0.0,250.0,100.0,4,100.0,2,10,9,10,23,23,3,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.47,5,East
0,within an hour,1.0,1.0,1,0,78702,30.25494,-97.71907,1,Guesthouse,Entire home/apt,4,1.0,1.0,2.0,Real Bed,156.0,0.0,0.0,0.0,75.0,1,0.0,3,1125,0,0,17,17,5,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,0.77,3,East
1,within an hour,1.0,1.0,1,1,78702,30.26813,-97.7206,1,House,Entire home/apt,3,1.0,0.0,1.0,Real Bed,100.0,0.0,0.0,0.0,20.0,2,0.0,2,1125,9,22,22,23,20,20,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,flexible,0,0,1,1,0,0,2.91,8,East
0,unknown,0.0,1.0,1,1,78702,30.271179999999998,-97.71669,1,House,Entire home/apt,5,2.0,2.0,3.0,Pull-out Sofa,230.0,0.0,0.0,0.0,0.0,6,0.0,3,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.0,6,East
0,within an hour,0.89,19.0,1,1,78702,30.261909999999997,-97.73004,1,Guesthouse,Entire home/apt,6,1.0,0.0,3.0,Real Bed,214.0,0.0,0.0,0.0,100.0,1,0.0,3,46,26,53,83,105,15,15,77.0,8.0,8.0,8.0,8.0,9.0,8.0,1,strict_14_with_grace_period,0,0,19,19,0,0,2.03,5,East
0,within an hour,1.0,1.0,1,0,78702,30.276659999999996,-97.7066,1,House,Entire home/apt,9,3.0,4.0,7.0,Real Bed,750.0,0.0,0.0,365.0,0.0,1,0.0,3,1125,19,19,23,23,5,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,1,1,0,0,0.8,2,East
1,within an hour,1.0,1.0,1,1,78702,30.26955,-97.73062,1,House,Entire home/apt,7,2.0,3.0,2.0,Real Bed,257.0,0.0,0.0,0.0,120.0,4,35.0,2,1125,12,24,49,307,18,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,2.51,6,East
0,unknown,0.0,1.0,1,0,78702,30.27917,-97.70996,1,House,Entire home/apt,7,1.5,3.0,3.0,Real Bed,109.0,0.0,0.0,0.0,0.0,1,0.0,2,1125,0,0,0,0,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,0.63,4,East
1,within an hour,1.0,3.0,1,0,78702,30.26046,-97.73461999999999,1,Bungalow,Entire home/apt,6,2.0,3.0,3.0,Real Bed,400.0,0.0,0.0,0.0,50.0,1,0.0,3,1125,0,0,0,0,7,7,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,3,3,0,0,1.01,3,East
1,within an hour,1.0,2.0,1,0,78702,30.255670000000002,-97.73536,1,Guesthouse,Entire home/apt,4,1.0,2.0,3.0,Real Bed,175.0,0.0,0.0,0.0,125.0,1,0.0,3,1125,12,14,24,60,7,7,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,2,2,0,0,0.98,2,East
1,unknown,0.0,1.0,1,0,78702,30.261979999999998,-97.72363,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,400.0,0.0,0.0,0.0,70.0,1,0.0,1,14,0,0,0,0,17,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,2.66,3,East
0,within an hour,0.98,9.0,1,0,78702,30.26121,-97.72178000000001,1,House,Private room,4,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,500.0,20.0,2,5.0,1,1125,15,15,15,15,25,25,87.0,9.0,9.0,10.0,9.0,10.0,9.0,0,strict_14_with_grace_period,0,0,3,0,3,0,3.39,6,East
0,within an hour,0.98,9.0,1,0,78702,30.259759999999996,-97.72189,1,House,Private room,4,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,500.0,20.0,2,5.0,1,1125,19,19,19,19,21,21,90.0,9.0,9.0,10.0,9.0,10.0,10.0,0,strict_14_with_grace_period,0,0,3,0,3,0,2.86,6,East
0,within an hour,0.98,9.0,1,0,78702,30.25893,-97.72195,1,House,Private room,4,1.0,1.0,1.0,Real Bed,79.0,0.0,0.0,500.0,20.0,3,5.0,1,1125,16,16,16,16,26,26,82.0,9.0,9.0,9.0,9.0,10.0,9.0,0,strict_14_with_grace_period,0,0,3,0,3,0,3.51,6,East
1,within an hour,0.9,0.0,1,1,78702,30.263340000000003,-97.71727,0,House,Entire home/apt,13,3.0,3.0,6.0,Real Bed,410.0,0.0,0.0,500.0,100.0,8,45.0,3,1124,13,29,40,210,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,3,3,0,0,1.0,6,East
0,unknown,0.0,2.0,1,1,78702,30.26734,-97.70376,1,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,500.0,0.0,0.0,0.0,100.0,1,0.0,2,1125,10,10,10,10,5,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,2,1,1,0,0.67,8,East
1,within an hour,1.0,1.0,1,0,78702,30.259559999999997,-97.72471,1,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,0.0,0.0,100.0,50.0,2,20.0,2,1125,3,10,23,23,48,48,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,1,1,0,0,7.27,0,East
1,within an hour,1.0,2.0,1,1,78702,30.274759999999997,-97.73043,1,House,Entire home/apt,14,2.5,3.0,10.0,Real Bed,651.0,0.0,0.0,1500.0,200.0,2,25.0,2,1125,18,37,63,315,27,27,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,3,1,2,0,3.89,5,East
0,within an hour,1.0,1.0,1,0,78702,30.25617,-97.72403,1,Camper/RV,Entire home/apt,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,0.0,30.0,1,0.0,1,1125,4,11,21,56,49,49,89.0,10.0,9.0,10.0,10.0,10.0,10.0,1,flexible,0,0,1,1,0,0,6.77,0,East
0,unknown,0.0,2.0,1,1,78702,30.26747,-97.70531,1,House,Private room,4,2.5,1.0,1.0,Real Bed,50.0,0.0,0.0,0.0,0.0,2,50.0,2,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,2,1,1,0,0.0,8,East
0,unknown,0.0,1.0,1,0,78702,30.27855,-97.7061,1,House,Entire home/apt,8,2.5,4.0,5.0,Real Bed,1050.0,0.0,0.0,0.0,250.0,6,50.0,4,1125,30,60,90,90,1,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,strict_14_with_grace_period,0,0,1,1,0,0,0.16,0,East
1,within an hour,1.0,1.0,1,0,78702,30.2797,-97.71394000000001,1,Apartment,Entire home/apt,6,1.0,2.0,4.0,Real Bed,125.0,0.0,0.0,100.0,35.0,6,0.0,2,1125,11,26,54,141,41,41,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,flexible,0,0,1,1,0,0,5.77,0,East
0,within an hour,1.0,1.0,1,0,78702,30.262959999999996,-97.71218,1,House,Entire home/apt,6,2.0,2.0,4.0,Real Bed,201.0,0.0,0.0,0.0,110.0,4,0.0,2,1125,14,34,58,148,14,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1,0,0,2.78,2,East
0,unknown,0.0,2.0,1,0,78702,30.26212,-97.72778000000001,1,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,475.0,0.0,0.0,0.0,0.0,1,0.0,3,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,strict_14_with_grace_period,0,0,2,2,0,0,0.0,2,East
0,within an hour,1.0,1.0,1,1,78702,30.26245,-97.7254,1,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,0.0,0.0,0.0,50.0,1,0.0,2,12,6,6,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moderate,0,0,1,1,0,0,0.0,1,East
0,within a day,1.0,3.0,1,1,78702,30.259240000000002,-97.73601,1,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,600.0,0.0,0.0,200.0,100.0,1,0.0,1,14,4,8,8,29,1,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.16,6,East
1,within an hour,1.0,1.0,1,0,78702,30.26093,-97.70822,0,Guest suite,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,100.0,40.0,1,0.0,1,1125,2,8,25,294,50,50,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,7.14,3,East
0,unknown,0.0,1.0,1,0,78702,30.277509999999996,-97.70116,1,House,Private room,2,1.0,1.0,1.0,Real Bed,145.0,0.0,0.0,0.0,0.0,1,0.0,2,1125,0,0,0,0,1,1,80.0,8.0,8.0,10.0,8.0,8.0,8.0,1,flexible,0,0,1,0,1,0,0.16,0,East
0,within a day,1.0,1.0,1,1,78702,30.27706,-97.70494000000001,1,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,111.0,0.0,0.0,0.0,25.0,1,0.0,2,1125,4,14,26,110,5,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1,0,0,0.79,6,East
1,within an hour,0.98,4.0,1,0,78702,30.270979999999998,-97.71791,1,House,Entire home/apt,12,4.0,4.0,4.0,Real Bed,750.0,0.0,0.0,0.0,300.0,10,25.0,3,30,7,18,43,43,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,4,4,0,0,0.16,4,East
0,within an hour,1.0,1.0,1,0,78702,30.26117,-97.72995999999999,1,Guesthouse,Entire home/apt,5,1.0,2.0,2.0,Real Bed,249.0,0.0,0.0,0.0,75.0,1,0.0,2,12,14,38,62,135,9,9,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,moderate,0,0,1,1,0,0,1.42,7,East
0,within a day,1.0,1.0,1,0,78702,30.26463,-97.73273,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,115.0,0.0,0.0,0.0,50.0,1,0.0,4,10,0,0,0,0,3,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.48,5,East
0,within an hour,1.0,2.0,1,1,78702,30.27032,-97.71831,1,Bungalow,Entire home/apt,8,1.0,2.0,4.0,Real Bed,95.0,0.0,0.0,0.0,50.0,5,15.0,3,45,13,35,65,84,18,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,2.81,5,East
0,within an hour,1.0,2.0,1,0,78702,30.261940000000003,-97.726,0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,150.0,0.0,0.0,0.0,88.0,1,5.0,1,1125,18,45,75,184,19,19,96.0,10.0,10.0,9.0,10.0,10.0,10.0,1,moderate,0,0,2,1,0,0,2.82,1,East
1,within an hour,1.0,3.0,1,0,78702,30.26029,-97.73489000000001,1,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,3000.0,0.0,0.0,1000.0,100.0,1,0.0,2,1125,4,4,4,4,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,3,3,0,0,0.16,3,East
0,within an hour,0.89,19.0,1,1,78702,30.262190000000004,-97.73106999999999,1,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,0.0,0.0,0.0,99.0,1,0.0,2,33,18,40,70,92,18,18,90.0,10.0,10.0,8.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0,0,19,19,0,0,2.67,5,East
0,within an hour,1.0,2.0,1,0,78702,30.25822,-97.69416,1,Cottage,Entire home/apt,4,1.0,2.0,2.0,Real Bed,310.0,0.0,0.0,300.0,150.0,6,65.0,2,30,27,51,81,81,3,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1,moderate,0,0,2,2,0,0,0.47,7,East
0,within a few hours,1.0,1.0,1,1,78702,30.278270000000003,-97.70489,1,Bungalow,Private room,2,1.0,1.0,1.0,Airbed,68.0,0.0,0.0,259.0,75.0,1,10.0,1,128,23,53,83,358,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0,1,0,0.63,6,East
0,unknown,0.0,3.0,1,1,78702,30.26478,-97.71714,1,Camper/RV,Entire home/apt,1,1.0,1.0,1.0,Futon,90.0,0.0,0.0,0.0,0.0,1,0.0,6,28,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,3,3,0,0,0.0,4,East
0,within an hour,1.0,1.0,1,0,78702,30.26166,-97.72489,0,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,105.0,0.0,0.0,100.0,75.0,1,0.0,2,1125,6,9,9,9,2,2,100.0,10.0,10.0,10.0,9.0,10.0,9.0,1,flexible,0,0,1,1,0,0,0.8,4,East
0,within an hour,1.0,1.0,1,1,78702,30.278229999999997,-97.71840999999999,1,Guesthouse,Entire home/apt,4,1.0,1.0,3.0,Real Bed,115.0,0.0,0.0,0.0,25.0,2,50.0,1,1125,17,40,70,70,34,34,93.0,10.0,9.0,10.0,9.0,10.0,10.0,1,flexible,0,0,1,1,0,0,4.77,4,East
1,unknown,0.0,3.0,1,1,78702,30.2525,-97.72837,1,House,Private room,1,1.0,1.0,1.0,Real Bed,48.0,0.0,0.0,500.0,35.0,2,45.0,1,7,0,0,0,0,9,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,3,1,2,0,1.4,5,East
0,within a day,1.0,2.0,1,1,78702,30.261309999999998,-97.71705,1,Loft,Entire home/apt,4,1.0,1.0,2.0,Real Bed,199.0,0.0,0.0,1000.0,50.0,1,0.0,5,200,0,3,17,104,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,2,2,0,0,0.57,7,East
0,within an hour,1.0,1.0,1,0,78702,30.25348,-97.70953,0,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,600.0,0.0,0.0,0.0,0.0,1,0.0,1,7,25,55,85,85,6,6,97.0,10.0,9.0,10.0,9.0,10.0,10.0,1,flexible,0,0,1,1,0,0,1.54,1,East
0,within an hour,1.0,4.0,1,1,78702,30.26667,-97.71126,1,House,Entire home/apt,5,1.0,3.0,2.0,Real Bed,150.0,0.0,0.0,0.0,100.0,1,0.0,14,1125,0,0,11,286,6,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,2,2,0,0,1.05,5,East
0,within an hour,0.89,19.0,1,1,78702,30.262390000000003,-97.73170999999999,1,Bungalow,Entire home/apt,10,2.0,3.0,7.0,Real Bed,339.0,0.0,0.0,0.0,125.0,7,10.0,3,32,14,40,70,92,9,9,91.0,9.0,10.0,10.0,9.0,10.0,9.0,1,flexible,0,0,19,19,0,0,1.42,5,East
0,within an hour,0.89,19.0,1,1,78702,30.261329999999997,-97.73340999999999,1,Bungalow,Entire home/apt,10,2.0,3.0,7.0,Real Bed,399.0,0.0,0.0,0.0,100.0,7,10.0,3,32,16,41,71,93,5,5,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,flexible,0,0,19,19,0,0,0.87,5,East
0,within an hour,1.0,5.0,1,0,78702,30.260440000000003,-97.72008000000001,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,107.0,0.0,0.0,350.0,55.0,2,60.0,1,125,9,18,18,18,18,18,92.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,5,5,0,0,2.6,5,East
0,within an hour,1.0,1.0,1,0,78702,30.27732,-97.7146,0,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,0.0,0.0,0.0,50.0,2,100.0,1,13,5,16,34,121,28,28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,8.24,4,East
0,within an hour,1.0,2.0,1,1,78702,30.266070000000003,-97.72012,1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,949.0,0.0,0.0,750.0,200.0,1,0.0,2,1125,29,45,55,128,8,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,1,0,0,1.27,7,East
0,within an hour,1.0,1.0,1,1,78702,30.265729999999998,-97.70402,1,Townhouse,Entire home/apt,8,2.5,3.0,3.0,Real Bed,250.0,0.0,0.0,150.0,150.0,6,15.0,2,1125,24,42,56,56,7,7,100.0,9.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0,0,1,1,0,0,3.09,5,East
0,within an hour,1.0,1.0,1,0,78702,30.260820000000002,-97.72361,1,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,189.0,0.0,0.0,0.0,100.0,1,0.0,1,1125,19,44,74,164,13,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,1.95,0,East
1,within an hour,1.0,9.0,1,0,78702,30.253970000000002,-97.70335,0,Yurt,Private room,16,1.5,0.0,1.0,Real Bed,67.0,0.0,0.0,100.0,25.0,1,0.0,1,1125,18,48,61,61,31,31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,6,4,2,0,4.45,7,East
1,within an hour,1.0,1.0,1,0,78702,30.260070000000002,-97.72614,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,0.0,20.0,2,0.0,1,1125,8,16,46,46,23,23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,0,1,0,3.63,8,East
1,within an hour,1.0,9.0,1,0,78702,30.255020000000002,-97.70345999999999,0,Camper/RV,Entire home/apt,2,1.5,0.0,1.0,Real Bed,69.0,0.0,0.0,0.0,25.0,1,0.0,1,1125,19,38,51,51,29,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,6,4,2,0,4.39,7,East
0,a few days or more,0.0,1.0,1,1,78702,30.28074,-97.70569,0,House,Entire home/apt,10,3.5,4.0,6.0,Real Bed,850.0,0.0,0.0,850.0,235.0,10,0.0,2,1125,0,0,0,0,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,0.38,4,East
0,within an hour,1.0,1.0,1,0,78702,30.258440000000004,-97.71781999999999,1,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,1000.0,0.0,0.0,250.0,50.0,5,50.0,1,60,2,5,18,40,42,42,99.0,10.0,9.0,10.0,10.0,10.0,10.0,1,flexible,0,0,1,1,0,0,6.43,5,East
1,within an hour,1.0,9.0,1,0,78702,30.255059999999997,-97.70425,0,Camper/RV,Entire home/apt,2,1.0,0.0,1.0,Real Bed,97.0,0.0,0.0,0.0,25.0,1,0.0,1,1125,14,29,42,42,50,50,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,6,4,2,0,7.35,7,East
1,within an hour,1.0,1.0,1,1,78702,30.271459999999998,-97.71941,1,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,0.0,0.0,0.0,35.0,1,0.0,2,30,6,14,21,104,37,37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,1,0,0,5.78,6,East
1,within an hour,1.0,2.0,1,1,78702,30.25753,-97.71600000000001,1,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,70.0,0.0,0.0,0.0,75.0,1,0.0,3,30,5,9,19,110,14,14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,2,2,0,0,2.18,7,East
0,within a day,0.86,1.0,1,1,78702,30.25824,-97.73227,1,House,Entire home/apt,7,3.0,4.0,4.0,Real Bed,300.0,0.0,0.0,0.0,120.0,1,0.0,2,5,16,32,54,136,18,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,2,1,1,0,2.81,5,East
0,within an hour,1.0,1.0,1,0,78702,30.274309999999996,-97.72739,1,House,Entire home/apt,6,2.0,3.0,2.0,Real Bed,80.0,0.0,0.0,500.0,150.0,6,50.0,3,15,14,33,63,153,8,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,1.51,4,East
0,within an hour,1.0,1.0,1,0,78702,30.26775,-97.73093,0,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,0.0,0.0,1,0.0,2,1125,14,32,44,44,4,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,1,1,1,0,0,0.62,7,East
0,within an hour,1.0,1.0,1,1,78702,30.25944,-97.71455,1,Townhouse,Entire home/apt,6,3.5,3.0,5.0,Real Bed,650.0,0.0,0.0,350.0,175.0,6,50.0,1,29,25,52,79,170,7,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0,0,1,1,0,0,1.32,1,East
1,within an hour,1.0,2.0,1,1,78702,30.263690000000004,-97.71696999999999,1,Bungalow,Entire home/apt,4,2.0,2.0,2.0,Real Bed,600.0,0.0,0.0,0.0,35.0,2,0.0,3,1125,12,16,16,277,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,flexible,0,0,2,1,1,0,0.0,7,East
0,unknown,0.0,1.0,1,1,78702,30.27785,-97.71643,1,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,499.0,0.0,0.0,0.0,0.0,1,0.0,4,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,0.0,4,East
1,within an hour,1.0,3.0,1,1,78702,30.261940000000003,-97.70789,1,House,Entire home/apt,16,6.0,6.0,8.0,Real Bed,800.0,0.0,0.0,600.0,200.0,12,50.0,29,1125,20,43,73,91,10,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,2,2,0,0,1.81,10,East
1,within an hour,1.0,1.0,1,0,78702,30.27257,-97.73096,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,81.0,0.0,0.0,500.0,80.0,4,0.0,1,1125,13,28,55,330,47,47,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,1,1,0,0,8.01,0,East
1,within an hour,1.0,2.0,1,1,78702,30.26428,-97.7191,1,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,0.0,25.0,1,10.0,2,1125,26,40,70,160,13,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,2,1,1,0,2.17,7,East
1,within an hour,1.0,1.0,1,0,78702,30.25173,-97.71489,1,Guest suite,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,0.0,0.0,500.0,50.0,1,0.0,2,30,24,45,75,75,24,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1,0,0,3.73,4,East
1,within an hour,1.0,9.0,1,0,78702,30.2546,-97.70423000000001,0,Camper/RV,Entire home/apt,2,1.0,0.0,1.0,Real Bed,67.0,0.0,0.0,0.0,25.0,1,0.0,1,1125,19,45,58,58,32,32,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,6,4,2,0,4.8,7,East
0,within an hour,1.0,1.0,1,1,78702,30.25255,-97.71701,0,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,250.0,0.0,0.0,100.0,45.0,2,35.0,2,1125,12,12,12,223,8,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,1,0,0,2.05,5,East
