Id,Latitude,Longitude,Region by Zipcode,Zipcode
25447217,30.25626,-97.68508,East,78721
24103011,30.25468,-97.68701,East,78721
24102981,30.25538,-97.68557,East,78721
23567649,30.25801,-97.71713,East,78702
27028863,30.27203,-97.72901,East,78702
26135735,30.27378,-97.71872,East,78702
17108048,30.2549,-97.7345,East,78702
8649571,30.27492,-97.71955,East,78702
12385369,30.25659,-97.73238,East,78702
7260963,30.25633,-97.73296,East,78702
17447748,30.26237,-97.71899,East,78702
21934497,30.26594,-97.71782,East,78702
23462794,30.27843,-97.71278,East,78702
23428946,30.26527,-97.70332,East,78702
23355249,30.25351,-97.71043,East,78702
15941041,30.25421,-97.71603,East,78702
17992973,30.2567,-97.72429,East,78702
17223369,30.27897,-97.70447,East,78702
5550627,30.27307,-97.71832,East,78702
23565190,30.27703,-97.71904,East,78702
13746927,30.25191,-97.72096,East,78702
11567761,30.27186,-97.69408,East,78721
27848465,30.28065,-97.72096,East,78722
23549508,30.29083,-97.71974,East,78722
2989235,30.29303,-97.70334,East,78723
5169603,30.29188,-97.68718,East,78723
23102061,30.29471,-97.695,East,78723
10609096,30.32086,-97.67662,East,78723
5550894,30.27387,-97.73044,East,78702
27754999,30.27467,-97.71888,East,78702
7593593,30.29855,-97.70132,East,78723
2702956,30.27361,-97.71879,East,78702
26393177,30.28463,-97.71809,East,78722
23792661,30.28396,-97.71632,East,78722
23076170,30.27366,-97.71959,East,78702
11341479,30.25795,-97.71594,East,78702
13686771,30.27885,-97.70619,East,78702
20172684,30.26682,-97.7196,East,78702
16704638,30.26334,-97.71722,East,78702
11102363,30.26373,-97.69822,East,78702
19552028,30.25669,-97.73512,East,78702
19552029,30.25444,-97.73396,East,78702
20920756,30.2546,-97.73388,East,78702
21727506,30.25647,-97.73399,East,78702
16964403,30.26855,-97.72872,East,78702
15358164,30.27728,-97.71999,East,78702
15830951,30.26277,-97.72133,East,78702
26057807,30.26447,-97.7187,East,78702
4495324,30.26088,-97.73346,East,78702
12983697,30.2785,-97.71918,East,78702
26037511,30.25499,-97.73678,East,78702
10925975,30.25507,-97.73147,East,78702
5276944,30.27412,-97.72826,East,78702
5083889,30.25674,-97.73095,East,78702
5124417,30.26569,-97.71664,East,78702
5013929,30.27763,-97.71563,East,78702
5303804,30.25848,-97.73052,East,78702
6590801,30.28116,-97.71097,East,78702
5103926,30.26114,-97.73004,East,78702
21983210,30.25306,-97.72974,East,78702
15140062,30.27023,-97.72807,East,78702
22889884,30.26721,-97.73157,East,78702
29110831,30.27982,-97.71998,East,78702
4446513,30.2756,-97.71209,East,78702
22938571,30.27774,-97.71353,East,78702
15380493,30.26192,-97.7106,East,78702
28163068,30.25372,-97.73051,East,78702
5423999,30.2674,-97.72677,East,78702
4814446,30.25561,-97.73474,East,78702
26384338,30.2657,-97.70756,East,78702
27676525,30.25518,-97.72576,East,78702
2514966,30.27445,-97.71863,East,78702
17263419,30.27077,-97.72558,East,78702
20424715,30.26543,-97.70339,East,78702
4134923,30.26588,-97.70516,East,78702
21249347,30.25994,-97.69528,East,78702
21851889,30.26181,-97.6979,East,78702
21053193,30.26747,-97.69804,East,78702
16987710,30.25204,-97.72499,East,78702
4440706,30.25701,-97.72218,East,78702
13152496,30.25328,-97.72516,East,78702
10711132,30.25902,-97.72217,East,78702
10657168,30.25762,-97.7211,East,78702
4670487,30.25681,-97.71631,East,78702
13698295,30.25066,-97.72555,East,78702
19098538,30.26156,-97.69772,East,78702
18431539,30.26286,-97.73417,East,78702
24572098,30.25569,-97.73509,East,78702
22654712,30.2729,-97.7196,East,78702
5306456,30.2812,-97.70819,East,78702
5192062,30.27762,-97.70274,East,78702
5406277,30.27641,-97.70254,East,78702
25537994,30.27148,-97.72445,East,78702
20981521,30.27277,-97.71965,East,78702
23575381,30.26517,-97.71445,East,78702
23523768,30.27969,-97.70416,East,78702
21838615,30.2599,-97.68495,East,78721
20911634,30.2745,-97.6826,East,78721
20834075,30.2776,-97.67859,East,78721
23665326,30.28025,-97.69061,East,78721
26220246,30.28661,-97.72154,East,78722
17542748,30.29071,-97.7186,East,78722
19049934,30.30363,-97.71212,East,78722
11409366,30.30177,-97.70861,East,78722
23593034,30.29917,-97.71129,East,78722
11673729,30.28394,-97.72144,East,78722
10549639,30.28483,-97.71619,East,78722
22976884,30.28654,-97.72051,East,78722
23061634,30.31742,-97.69313,East,78723
8741917,30.29907,-97.70269,East,78723
20680576,30.31245,-97.67038,East,78723
28256873,30.29883,-97.68018,East,78723
4776659,30.30172,-97.70013,East,78723
17167636,30.29633,-97.70206,East,78723
14389781,30.29214,-97.69518,East,78723
28438759,30.29763,-97.68036,East,78723
27930312,30.29049,-97.67078,East,78723
20479515,30.31768,-97.67181,East,78723
13259299,30.32146,-97.67344,East,78723
17714788,30.31191,-97.67062,East,78723
8811995,30.31884,-97.69463,East,78723
5651894,30.32026,-97.6942,East,78723
14857970,30.31121,-97.69963,East,78723
27571966,30.31546,-97.70008,East,78723
10767302,30.25771,-97.72567,East,78702
5775285,30.25895,-97.72344,East,78702
18505065,30.2746,-97.7212,East,78702
16896958,30.26287,-97.68534,East,78721
29435617,30.29816,-97.69881,East,78723
11455437,30.30216,-97.7016,East,78723
15969838,30.26885,-97.71955,East,78702
5288423,30.25701,-97.72699,East,78702
5393800,30.26533,-97.71906,East,78702
17586717,30.26237,-97.72956,East,78702
11016882,30.26058,-97.69936,East,78702
16846774,30.25662,-97.71715,East,78702
17238326,30.25904,-97.71667,East,78702
9543878,30.25904,-97.7182,East,78702
5534367,30.26247,-97.72034,East,78702
22970319,30.276,-97.67961,East,78721
5226944,30.28823,-97.71588,East,78722
17435837,30.29399,-97.70138,East,78723
11282156,30.26797,-97.70522,East,78702
15886011,30.26599,-97.73535,East,78702
17994877,30.26553,-97.73122,East,78702
4293731,30.27952,-97.71504,East,78702
2926708,30.2586,-97.72219,East,78702
24448376,30.26133,-97.73246,East,78702
25997831,30.26636,-97.73393,East,78702
17234094,30.27689,-97.7061,East,78702
29236651,30.27492,-97.71616,East,78702
19552606,30.2561,-97.73601,East,78702
19552614,30.25786,-97.73762,East,78702
19552026,30.25446,-97.73489,East,78702
5251600,30.26144,-97.73226,East,78702
6561390,30.25807,-97.72466,East,78702
6297341,30.2712,-97.72633,East,78702
4848222,30.27313,-97.71992,East,78702
23104785,30.27932,-97.71302,East,78702
27856309,30.27772,-97.72241,East,78702
28466833,30.25705,-97.73427,East,78702
19863514,30.25703,-97.72674,East,78702
8294952,30.27552,-97.7196,East,78702
5136870,30.27673,-97.71241,East,78702
24752591,30.25433,-97.73131,East,78702
4756372,30.25775,-97.73109,East,78702
17437940,30.26179,-97.73187,East,78702
17255053,30.26682,-97.73167,East,78702
28160371,30.27096,-97.72711,East,78702
28094981,30.27128,-97.72936,East,78702
20027827,30.27169,-97.72842,East,78702
16751220,30.27563,-97.72403,East,78702
2665394,30.26337,-97.7172,East,78702
22902780,30.25851,-97.73244,East,78702
10415975,30.27091,-97.72976,East,78702
9393984,30.25394,-97.73615,East,78702
20739037,30.25668,-97.7011,East,78702
22436019,30.26502,-97.70043,East,78702
2967072,30.25704,-97.71321,East,78702
20992290,30.25742,-97.71451,East,78702
27135692,30.26659,-97.72083,East,78702
23120071,30.26447,-97.72095,East,78702
11177374,30.27634,-97.70831,East,78702
20729946,30.27557,-97.70747,East,78702
9157222,30.27534,-97.70688,East,78702
26062287,30.28158,-97.70738,East,78702
22293429,30.25146,-97.72586,East,78702
28431523,30.26934,-97.72657,East,78702
29016185,30.2756,-97.70316,East,78702
7183585,30.28389,-97.67523,East,78721
29306574,30.27994,-97.68404,East,78721
17255974,30.29178,-97.72056,East,78722
23128829,30.31046,-97.68564,East,78723
10308994,30.31784,-97.6775,East,78723
13468074,30.28432,-97.70129,East,78723
28162160,30.29642,-97.70001,East,78723
7634454,30.28701,-97.70646,East,78723
19766891,30.29872,-97.67885,East,78723
19472457,30.30652,-97.67682,East,78723
5247943,30.30791,-97.67394,East,78723
21097714,30.31925,-97.66821,East,78723
27556416,30.31769,-97.67271,East,78723
4538217,30.3185,-97.68111,East,78723
4219019,30.30871,-97.68998,East,78723
14697359,30.27441,-97.72397,East,78702
28672332,30.28379,-97.71144,East,78722
20760311,30.26667,-97.71594,East,78702
26979123,30.2649,-97.73394,East,78702
15869824,30.26845,-97.72058,East,78702
11514631,30.27839,-97.68913,East,78721
5060912,30.29331,-97.70396,East,78723
17186279,30.30262,-97.67986,East,78723
18594935,30.26629,-97.73596,East,78702
25971310,30.25051,-97.72069,East,78702
23293607,30.2722,-97.72805,East,78702
29362729,30.25275,-97.71428,East,78702
20211477,30.25469,-97.71883,East,78702
24353677,30.25736,-97.71326,East,78702
20676595,30.27472,-97.72778,East,78702
17456539,30.27559,-97.71955,East,78702
16236845,30.26196,-97.73545,East,78702
28788376,30.2636,-97.70969,East,78702
10831978,30.26462,-97.72032,East,78702
22588422,30.25376,-97.73098,East,78702
6975186,30.271,-97.73117,East,78702
3288517,30.25639,-97.71922,East,78702
14711692,30.26728,-97.6994,East,78702
14969194,30.25144,-97.72275,East,78702
9491998,30.25254,-97.71863,East,78702
16347610,30.27258,-97.71552,East,78702
26010785,30.26091,-97.73009,East,78702
23873988,30.26502,-97.71537,East,78702
28485287,30.27308,-97.7067,East,78702
28175874,30.27257,-97.72608,East,78702
17714759,30.31259,-97.66955,East,78723
5420650,30.304,-97.68473,East,78723
5382366,30.26353,-97.71587,East,78702
22482998,30.27026,-97.72028,East,78702
5235691,30.27443,-97.72772,East,78702
16846660,30.27524,-97.71928,East,78702
23597162,30.2504,-97.7245,East,78702
18504283,30.26284,-97.73056,East,78702
14551167,30.28358,-97.70522,East,78723
27554103,30.25392,-97.72655,East,78702
16379302,30.26532,-97.71774,East,78702
23807370,30.27647,-97.72994,East,78702
27927993,30.25599,-97.72901,East,78702
26661054,30.25149,-97.72346,East,78702
8423582,30.25812,-97.7232,East,78702
28607716,30.26214,-97.73242,East,78702
28606500,30.2611,-97.7285,East,78702
16844630,30.26273,-97.73193,East,78702
5251657,30.26511,-97.73235,East,78702
27729919,30.26492,-97.73349,East,78702
21121560,30.26677,-97.72489,East,78702
20932451,30.25523,-97.73528,East,78702
26075986,30.27193,-97.73038,East,78702
28988167,30.27642,-97.70338,East,78702
23596374,30.26079,-97.73484,East,78702
28151365,30.26381,-97.68808,East,78721
18270230,30.28053,-97.72102,East,78722
29433878,30.26529,-97.7334,East,78702
23644254,30.27093,-97.72164,East,78702
19552833,30.25459,-97.73439,East,78702
19552741,30.25508,-97.73365,East,78702
24260596,30.27904,-97.71186,East,78702
5580263,30.26812,-97.7243,East,78702
21595866,30.27106,-97.72565,East,78702
29514339,30.26902,-97.7185,East,78702
17593269,30.25865,-97.7305,East,78702
6238933,30.25632,-97.73469,East,78702
15729240,30.26216,-97.73035,East,78702
15665823,30.26316,-97.7138,East,78702
16996670,30.27282,-97.72353,East,78702
17093373,30.26005,-97.72701,East,78702
28609272,30.25674,-97.70146,East,78702
23105597,30.27163,-97.72559,East,78702
27545483,30.26473,-97.73055,East,78702
28182587,30.26457,-97.73045,East,78702
22464342,30.26615,-97.73367,East,78702
28151402,30.26603,-97.69001,East,78721
28151432,30.26464,-97.68845,East,78721
15217595,30.25633,-97.63415,Far East,78725
23292771,30.28419,-97.64548,Far East,78724
13188368,30.26598,-97.60895,Far East,78724
17625957,30.28147,-97.62268,Far East,78724
24753700,30.28103,-97.62237,Far East,78724
17620198,30.28283,-97.62257,Far East,78724
17623664,30.28351,-97.6218,Far East,78724
17023189,30.28298,-97.623,Far East,78724
18793629,30.28147,-97.62156,Far East,78724
27228318,30.28222,-97.66219,Far East,78725
22769322,30.27477,-97.64761,Far East,78725
19862947,30.28064,-97.62222,Far East,78724
17508608,30.28213,-97.62327,Far East,78724
17624098,30.28313,-97.62304,Far East,78724
26816767,30.26144,-97.67015,Far East,78725
23189786,30.28351,-97.64713,Far East,78724
8628573,30.26264,-97.66913,Far East,78725
16073133,30.28123,-97.6607,Far East,78725
17623845,30.28162,-97.62271,Far East,78724
22119637,30.28041,-97.62324,Far East,78724
28186768,30.28137,-97.63023,Far East,78724
6572544,30.24841,-97.56062,Far East,78725
8615434,30.31744,-97.61588,Far East,78724
23842125,30.2578,-97.57397,Far East,78724
11038682,30.28551,-97.64572,Far East,78724
25265129,30.25927,-97.5852,Far East,78724
29273293,30.23869,-97.57977,Far East,78725
4247914,30.25884,-97.67027,Far East,78725
19384587,30.28946,-97.64584,Far East,78724
27879530,30.29523,-97.62757,Far East,78724
23725304,30.28136,-97.63026,Far East,78724
21766819,30.28445,-97.64841,Far East,78724
23623355,30.29051,-97.64483,Far East,78724
16256238,30.28719,-97.64792,Far East,78724
28180121,30.29155,-97.64423,Far East,78724
21137796,30.28229,-97.64733,Far East,78724
25405322,30.24393,-97.58495,Far East,78725
28837617,30.27195,-97.63295,Far East,78724
13451793,30.27579,-97.631,Far East,78724
21669264,30.28939,-97.64597,Far East,78724
8213171,30.26023,-97.66971,Far East,78725
17625790,30.28144,-97.62199,Far East,78724
17625676,30.28138,-97.62202,Far East,78724
17547753,30.28167,-97.62267,Far East,78724
20458467,30.2733,-97.61612,Far East,78724
24614680,30.23833,-97.58172,Far East,78725
5105066,30.21296,-97.98654,South,78620
28563858,30.14431,-97.98943,South,78619
23189217,30.39702,-97.72273,North,78758
21152314,30.39256,-97.72323,North,78758
11691484,30.39743,-97.66346,North,78753
19381707,30.38125,-97.65023,North,78754
5370554,30.38156,-97.65402,North,78754
18915061,30.4012,-97.72456,North,78758
20827334,30.40289,-97.7192,North,78758
17179588,30.41218,-97.69204,North,78758
20639274,30.40596,-97.70049,North,78758
7358736,30.4014,-97.72591,North,78758
8083595,30.39521,-97.72658,North,78758
23701815,30.40416,-97.69876,North,78758
15650338,30.40298,-97.69911,North,78758
5607191,30.35607,-97.7159,North,78758
24298419,30.36517,-97.67597,North,78753
18269575,30.38713,-97.65545,North,78753
18508388,30.33384,-97.64917,North,78754
15157293,30.38278,-97.6659,North,78753
10899205,30.39975,-97.69768,North,78758
4439511,30.38154,-97.65025,North,78754
23635913,30.38078,-97.65088,North,78754
21136214,30.33364,-97.66561,North,78754
25797923,30.39677,-97.72572,North,78758
12791898,30.40011,-97.72285,North,78758
29339591,30.40851,-97.70116,North,78758
18091658,30.39953,-97.71992,North,78758
29394290,30.40847,-97.70179,North,78758
18076389,30.4066,-97.69864,North,78758
24348077,30.39762,-97.72293,North,78758
4719663,30.40619,-97.69748,North,78758
29632412,30.39684,-97.72197,North,78758
23726924,30.40262,-97.70942,North,78758
22231602,30.38768,-97.65558,North,78753
21095942,30.36583,-97.711,North,78758
23963513,30.36103,-97.71583,North,78758
21380098,30.34984,-97.61014,North,78754
16633368,30.3566,-97.70886,North,78758
22734737,30.34312,-97.70026,North,78753
19903678,30.35065,-97.69369,North,78753
23577044,30.37132,-97.69972,North,78758
5769019,30.39621,-97.72665,North,78758
21043283,30.40579,-97.71148,North,78758
19505687,30.40226,-97.70538,North,78758
22742595,30.4087,-97.6977,North,78758
23355201,30.39522,-97.7058,North,78758
18074150,30.39842,-97.72315,North,78758
16464205,30.39962,-97.72471,North,78758
15393879,30.40352,-97.70808,North,78758
7531639,30.40783,-97.70128,North,78758
4612143,30.40821,-97.70077,North,78758
28379054,30.38277,-97.6697,North,78753
18269784,30.38755,-97.65751,North,78753
13386694,30.38311,-97.6675,North,78753
17662778,30.38616,-97.68004,North,78753
24149530,30.36484,-97.6492,North,78754
23632717,30.34798,-97.62038,North,78754
11409492,30.37997,-97.70817,North,78758
28831501,30.4133,-97.70293,North,78758
6324076,30.39198,-97.69884,North,78758
6744307,30.41283,-97.69736,North,78758
23274575,30.35379,-97.69946,North,78753
25212663,30.4047,-97.70031,North,78758
5499282,30.34357,-97.69213,North,78753
16981060,30.34729,-97.69045,North,78753
17569863,30.33696,-97.6553,North,78754
21240297,30.38028,-97.7017,North,78758
17606728,30.41435,-97.70148,North,78758
8577931,30.408,-97.69668,North,78758
21164815,30.37278,-97.7094,North,78758
29493742,30.33057,-97.6755,North,78754
20871331,30.38103,-97.7037,North,78758
23002128,30.348,-97.68925,North,78753
25505024,30.38837,-97.66551,North,78753
4921438,30.38517,-97.67517,North,78753
15163453,30.36335,-97.64423,North,78754
16071870,30.37433,-97.65008,North,78754
16191306,30.33142,-97.64645,North,78754
23784919,30.3361,-97.64573,North,78754
28580619,30.34615,-97.61331,North,78754
11396942,30.37461,-97.69618,North,78758
19355450,30.36078,-97.71399,North,78758
23420686,30.37879,-97.69351,North,78758
17385294,30.41854,-97.70093,North,78758
13330795,30.3967,-97.69782,North,78758
11656211,30.37996,-97.65086,North,78754
20890368,30.35157,-97.68425,North,78753
19390484,30.40039,-97.72363,North,78758
8285130,30.36997,-97.67168,North,78753
7725153,30.33493,-97.6462,North,78754
3882146,30.33704,-97.64802,North,78754
17134161,30.35599,-97.61695,North,78754
20322100,30.40233,-97.69527,North,78758
4095705,30.35299,-97.71148,North,78758
20010784,30.39025,-97.65868,North,78753
14775358,30.37012,-97.6636,North,78754
25842709,30.33875,-97.65046,North,78754
15821126,30.38962,-97.66779,North,78753
12982573,30.36828,-97.65097,North,78754
20805068,30.35844,-97.6616,North,78754
27336723,30.34001,-97.64626,North,78754
17121196,30.36621,-97.70805,North,78758
10499836,30.35808,-97.68435,North,78753
